"","operation_date","ISIN","nominal_purchases","res_mat","cuml_nom_purch","issue_date","cumulative_total_in_issue","percent_of_freefloat","YLD_YTM_MID"
"7354",2021-03-08,"GB00BMBL1G81",389.2,6.8993839835729,8452.4,2021-01-13,26729.996,0.316214039089269,NA
"7355",2021-03-15,"GB00BMBL1G81",459,6.88021902806297,8911.4,2021-01-13,26729.996,0.333385758830641,NA
"7356",2021-03-22,"GB00BMBL1G81",60,6.86105407255305,8971.4,2021-01-13,26729.996,0.335630428077879,NA
"7357",2021-03-29,"GB00BMBL1G81",53,6.84188911704312,9024.4,2021-01-13,26729.996,0.337613219246273,NA
"7358",2021-04-08,"GB00BMBL1G81",20,6.8145106091718,9044.4,2021-01-13,26729.996,0.338361442328686,0.589
"7359",2021-04-12,"GB00BMBL1G81",61,6.80355920602327,9105.4,2021-01-13,26729.996,0.340643522730045,NA
"7360",2021-04-19,"GB00BMBL1G81",130,6.78439425051335,9235.4,2021-01-13,26729.996,0.345506972765727,NA
"7361",2021-04-26,"GB00BMBL1G81",250,6.76522929500342,9485.4,2021-01-13,26729.996,0.354859761295886,NA
"7362",2021-05-06,"GB00BMBL1G81",65.8,6.7378507871321,9551.2,2021-01-13,26729.996,0.357321415237024,0.579
"7363",2021-05-10,"GB00BMBL1G81",580.1,6.72689938398357,10131.3,2021-01-13,26729.996,0.379023625742406,NA
"7364",2021-05-17,"GB00BMBL1G81",447.9,6.70773442847365,10579.2,2021-01-13,26729.996,0.395780081673039,NA
"7365",2021-05-24,"GB00BMBL1G81",563,6.68856947296372,11142.2,2021-01-13,26729.996,0.416842561442957,NA
"7366",2021-06-03,"GB00BMBL1G81",186.8,6.6611909650924,11329,2021-01-13,26729.996,0.423830965032692,0.594
"7367",2021-06-07,"GB00BMBL1G81",0,6.65023956194387,11329,2021-01-13,26729.996,0.423830965032692,NA
"7368",2021-06-28,"GB00BMBL1G81",45.5,6.5927446954141,11374.5,2021-06-16,29785.277,0.38188330429158,NA
"7369",2021-07-05,"GB00BMBL1G81",504,6.57357973990417,11878.5,2021-06-16,29785.277,0.398804416020707,NA
"7370",2021-07-12,"GB00BMBL1G81",0,6.55441478439425,11878.5,2021-06-16,29785.277,0.398804416020707,NA
"7371",2021-07-19,"GB00BMBL1G81",607.2,6.53524982888433,12485.7,2021-06-16,29785.277,0.419190326818179,NA
"7372",2021-07-26,"GB00BMBL1G81",211.3,6.5160848733744,12697,2021-06-16,29785.277,0.426284435763347,NA
"7373",2021-08-02,"GB00BMBL1G81",28,6.49691991786448,12725,2021-06-16,29785.277,0.427224497526076,NA
"7374",2021-08-09,"GB00BMBL1G81",157,6.47775496235455,12882,2021-06-16,29785.277,0.432495558124237,NA
"7375",2021-08-16,"GB00BMBL1G81",1045,6.45859000684463,13927,2021-06-16,29785.277,0.467580006054669,NA
"7376",2021-08-23,"GB00BMBL1G81",1166.1,6.4394250513347,15093.1,2021-06-16,29785.277,0.506730221108906,NA
"7377",2021-09-02,"GB00BMBL1G81",170,6.41204654346338,15263.1,2021-06-16,29785.277,0.512437738954048,0.46
"7378",2021-09-06,"GB00BMBL1G81",0,6.40109514031485,15263.1,2021-06-16,29785.277,0.512437738954048,NA
"7379",2021-09-13,"GB00BMBL1G81",57,6.38193018480493,15320.1,2021-06-16,29785.277,0.514351436113889,NA
"7380",2021-09-20,"GB00BMBL1G81",375,6.362765229295,15695.1,2021-06-16,29785.277,0.526941549007585,NA
"7381",2021-09-27,"GB00BMBL1G81",165,6.34360027378508,15860.1,2021-06-16,29785.277,0.532481198680811,NA
"7382",2021-10-04,"GB00BMBL1G81",83,6.32443531827515,15943.1,2021-06-16,29785.277,0.535267810334616,NA
"7383",2021-10-11,"GB00BMBL1G81",486,6.30527036276523,16429.1,2021-06-16,29785.277,0.551584596644846,NA
"7384",2021-10-18,"GB00BMBL1G81",104,6.2861054072553,16533.1,2021-06-16,29785.277,0.555076254620697,NA
"7385",2021-10-25,"GB00BMBL1G81",0,6.26694045174538,16533.1,2021-06-16,29785.277,0.555076254620697,NA
"7386",2021-11-01,"GB00BMBL1G81",50,6.24777549623546,16583.1,2021-06-16,29785.277,0.556754936339857,NA
"7387",2021-11-08,"GB00BMBL1G81",50,6.22861054072553,16633.1,2021-06-16,29785.277,0.558433618059016,NA
"7388",2021-11-18,"GB00BMBL1G81",25,6.20123203285421,16658.1,2021-06-16,29785.277,0.559272958918596,0.767
"7389",2021-11-22,"GB00BMBL1G81",35,6.19028062970568,16693.1,2021-06-16,29785.277,0.560448036122008,NA
"7390",2021-11-29,"GB00BMBL1G81",49.9,6.17111567419576,16743,2021-06-16,29785.277,0.562123360477729,NA
"7391",2021-12-06,"GB00BMBL1G81",0,6.15195071868583,16743,2021-06-16,29785.277,0.562123360477729,NA
"7392",2021-12-14,"GB00BMBL1G81",0,6.13004791238877,16743,2021-06-16,29785.277,0.562123360477729,NA
"7393",2020-06-30,"GB00BL68HJ26",761.7,5.58521560574949,761.7,2020-06-24,6578.75,0.115781873456204,NA
"7394",2020-07-02,"GB00BL68HJ26",155,5.57973990417522,916.7,2020-06-24,6578.75,0.139342580277408,-0.008
"7395",2020-07-21,"GB00BL68HJ26",472,5.52772073921971,1388.7,2020-07-15,10412.845,0.133364128631512,NA
"7396",2020-07-23,"GB00BL68HJ26",870.5,5.52224503764545,2259.2,2020-07-15,10412.845,0.216962799311812,-0.053
"7397",2020-08-17,"GB00BL68HJ26",890,5.45379876796715,3149.2,2020-08-05,14475.344,0.217556142361798,NA
"7398",2020-09-03,"GB00BL68HJ26",0,5.4072553045859,3149.2,2020-08-26,17475.344,0.18020818359856,0.023
"7399",2020-09-07,"GB00BL68HJ26",50,5.39630390143737,3199.2,2020-08-26,17475.344,0.183069357604634,NA
"7400",2020-10-05,"GB00BL68HJ26",1097.7,5.31964407939767,4296.9,2020-09-25,21225.343,0.202441958181783,NA
"7401",2020-10-26,"GB00BL68HJ26",431.5,5.2621492128679,4728.4,2020-10-14,24225.343,0.19518402690934,NA
"7402",2020-11-16,"GB00BL68HJ26",364,5.20465434633812,5092.4,2020-11-05,27225.343,0.187046311960147,NA
"7403",2020-11-23,"GB00BL68HJ26",1220.8,5.1854893908282,6313.2,2020-11-05,27225.343,0.231886885685885,NA
"7404",2020-12-14,"GB00BL68HJ26",536.5,5.12799452429843,6849.7,2020-12-02,30894.698,0.221711181640293,NA
"7405",2021-01-04,"GB00BL68HJ26",885,5.07049965776865,7734.7,2020-12-02,30894.698,0.250356873532151,NA
"7406",2021-01-11,"GB00BL68HJ26",555.7,5.05133470225873,8290.4,2020-12-02,30894.698,0.268343778599163,NA
"7407",2021-01-18,"GB00BL68HJ26",816.7,5.0321697467488,9107.1,2020-12-02,30894.698,0.294778735173265,NA
"7408",2021-01-25,"GB00BL68HJ26",915,5.01300479123888,10022.1,2020-12-02,30894.698,0.324395467468237,NA
"7409",2021-02-15,"GB00BL68HJ26",380,4.9555099247091,10402.1,2021-02-03,33894.698,0.306894606348167,NA
"7410",2021-02-22,"GB00BL68HJ26",765,4.93634496919918,11167.1,2021-02-03,33894.698,0.329464507988831,NA
"7411",2021-03-01,"GB00BL68HJ26",749.1,4.91718001368925,11916.2,2021-02-03,33894.698,0.351565309713041,NA
"7412",2021-03-08,"GB00BL68HJ26",60,4.89801505817933,11976.2,2021-02-03,33894.698,0.353335498077015,NA
"7413",2021-03-15,"GB00BL68HJ26",95,4.8788501026694,12071.2,2021-02-03,33894.698,0.356138296319973,NA
"7414",2021-03-22,"GB00BL68HJ26",751,4.85968514715948,12822.2,2021-02-03,33894.698,0.378295154009043,NA
"7415",2021-03-29,"GB00BL68HJ26",164,4.84052019164956,12986.2,2021-02-03,33894.698,0.383133668870571,NA
"7416",2021-04-08,"GB00BL68HJ26",279.2,4.81314168377823,13265.4,2021-02-03,33894.698,0.391370945390928,0.371
"7417",2021-04-12,"GB00BL68HJ26",438,4.80219028062971,13703.4,2021-02-03,33894.698,0.404293320447936,NA
"7418",2021-04-19,"GB00BL68HJ26",0,4.78302532511978,13703.4,2021-02-03,33894.698,0.404293320447936,NA
"7419",2021-04-26,"GB00BL68HJ26",204.9,4.76386036960986,13908.3,2021-02-03,33894.698,0.410338513710905,NA
"7420",2021-05-06,"GB00BL68HJ26",815,4.73648186173854,14723.3,2021-02-03,33894.698,0.434383572321547,0.347
"7421",2021-05-10,"GB00BL68HJ26",280,4.72553045859001,15003.3,2021-02-03,33894.698,0.442644451353424,NA
"7422",2021-05-17,"GB00BL68HJ26",125,4.70636550308008,15128.3,2021-02-03,33894.698,0.446332343778369,NA
"7423",2021-05-24,"GB00BL68HJ26",0,4.68720054757016,15128.3,2021-02-03,33894.698,0.446332343778369,NA
"7424",2021-06-03,"GB00BL68HJ26",710,4.65982203969884,15838.3,2021-02-03,33894.698,0.467279572752057,0.357
"7425",2021-06-07,"GB00BL68HJ26",54.2,4.64887063655031,15892.5,2021-02-03,33894.698,0.468878642907513,NA
"7426",2021-06-14,"GB00BL68HJ26",376.3,4.62970568104038,16268.8,2021-02-03,33894.698,0.479980674263568,NA
"7427",2021-06-21,"GB00BL68HJ26",0,4.61054072553046,16268.8,2021-02-03,33894.698,0.479980674263568,NA
"7428",2021-06-28,"GB00BL68HJ26",0,4.59137577002053,16268.8,2021-02-03,33894.698,0.479980674263568,NA
"7429",2021-07-05,"GB00BL68HJ26",97.5,4.57221081451061,16366.3,2021-02-03,33894.698,0.482857230355025,NA
"7430",2021-07-12,"GB00BL68HJ26",101,4.55304585900068,16467.3,2021-02-03,33894.698,0.48583704743438,NA
"7431",2021-07-19,"GB00BL68HJ26",0,4.53388090349076,16467.3,2021-02-03,33894.698,0.48583704743438,NA
"7432",2021-07-26,"GB00BL68HJ26",322,4.51471594798083,16789.3,2021-02-03,33894.698,0.495337058321039,NA
"7433",2021-08-02,"GB00BL68HJ26",156,4.49555099247091,16945.3,2021-02-03,33894.698,0.49993954806737,NA
"7434",2021-08-09,"GB00BL68HJ26",0,4.47638603696099,16945.3,2021-02-03,33894.698,0.49993954806737,NA
"7435",2021-08-16,"GB00BL68HJ26",0,4.45722108145106,16945.3,2021-02-03,33894.698,0.49993954806737,NA
"7436",2021-08-23,"GB00BL68HJ26",0,4.43805612594114,16945.3,2021-02-03,33894.698,0.49993954806737,NA
"7437",2021-09-02,"GB00BL68HJ26",0,4.41067761806982,16945.3,2021-02-03,33894.698,0.49993954806737,0.311
"7438",2021-09-06,"GB00BL68HJ26",0,4.39972621492129,16945.3,2021-02-03,33894.698,0.49993954806737,NA
"7439",2021-09-13,"GB00BL68HJ26",627,4.38056125941136,17572.3,2021-02-03,33894.698,0.518438016470895,NA
"7440",2021-09-20,"GB00BL68HJ26",395.2,4.36139630390144,17967.5,2021-02-03,33894.698,0.530097657161601,NA
"7441",2021-09-27,"GB00BL68HJ26",437,4.34223134839151,18404.5,2021-02-03,33894.698,0.542990529079209,NA
"7442",2021-10-04,"GB00BL68HJ26",220,4.32306639288159,18624.5,2021-02-03,33894.698,0.549481219747112,NA
"7443",2021-10-11,"GB00BL68HJ26",215.4,4.30390143737166,18839.9,2021-02-03,33894.698,0.555836195973777,NA
"7444",2021-10-18,"GB00BL68HJ26",105,4.28473648186174,18944.9,2021-02-03,33894.698,0.558934025610731,NA
"7445",2021-10-25,"GB00BL68HJ26",425,4.26557152635181,19369.9,2021-02-03,33894.698,0.571472859855544,NA
"7446",2021-11-01,"GB00BL68HJ26",775.2,4.24640657084189,20145.1,2021-02-03,33894.698,0.594343693518084,NA
"7447",2021-11-08,"GB00BL68HJ26",469.2,4.22724161533196,20614.3,2021-02-03,33894.698,0.608186566524357,NA
"7448",2021-11-18,"GB00BL68HJ26",90.4,4.19986310746064,20704.7,2021-02-03,33894.698,0.610853650326078,0.658
"7449",2021-11-22,"GB00BL68HJ26",113,4.18891170431212,20817.7,2021-02-03,33894.698,0.614187505078228,NA
"7450",2021-11-29,"GB00BL68HJ26",270,4.16974674880219,21087.7,2021-02-03,33894.698,0.622153352716109,NA
"7451",2021-12-06,"GB00BL68HJ26",824,4.15058179329227,21911.7,2021-02-03,33894.698,0.646463939581347,NA
"7452",2021-12-14,"GB00BL68HJ26",0,4.12867898699521,21911.7,2021-02-03,33894.698,0.646463939581347,NA
"7453",2020-09-16,"GB00BMGR2916",230,14.8692676249144,230,2020-09-09,8000,0.02875,0.549
"7454",2020-09-23,"GB00BMGR2916",46.5,14.8501026694045,276.5,2020-09-09,8000,0.0345625,0.508
"7455",2020-09-30,"GB00BMGR2916",0,14.8309377138946,276.5,2020-09-09,8000,0.0345625,0.544
"7456",2020-10-07,"GB00BMGR2916",332,14.8117727583847,608.5,2020-09-09,8000,0.0760625,0.645
"7457",2020-10-14,"GB00BMGR2916",22,14.7926078028747,630.5,2020-09-09,8000,0.0788125,0.633
"7458",2020-11-04,"GB00BMGR2916",0,14.735112936345,630.5,2020-10-23,10632,0.0593021068472536,0.569
"7459",2020-11-25,"GB00BMGR2916",985,14.6776180698152,1615.5,2020-11-19,13132,0.123020103563814,0.672
"7460",2020-12-16,"GB00BMGR2916",533,14.6201232032854,2148.5,2020-12-10,16143.102,0.133090901612342,0.548
"7461",2021-01-06,"GB00BMGR2916",334,14.5626283367556,2482.5,2020-12-10,16143.102,0.153780853270951,0.502
"7462",2021-01-13,"GB00BMGR2916",101,14.5434633812457,2583.5,2020-12-10,16143.102,0.160037395538974,0.655
"7463",2021-02-03,"GB00BMGR2916",613,14.4859685147159,3196.5,2021-01-27,19079.352,0.167537136481365,0.656
"7464",2021-02-24,"GB00BMGR2916",1060.5,14.4284736481862,4257,2021-02-18,21579.352,0.197271910667197,1.039
"7465",2021-03-04,"GB00BMGR2916",25,14.4065708418891,4282,2021-02-18,21579.352,0.198430425528996,1.039
"7466",2021-03-24,"GB00BMGR2916",62.1,14.3518138261465,4344.1,2021-03-18,24079.352,0.180407678744843,1.175
"7467",2021-03-31,"GB00BMGR2916",0,14.3326488706366,4344.1,2021-03-18,24079.352,0.180407678744843,1.149
"7468",2021-04-07,"GB00BMGR2916",602.1,14.3134839151266,4946.2,2021-03-18,24079.352,0.2054125044561,1.158
"7469",2021-04-28,"GB00BMGR2916",310,14.2559890485969,5256.2,2021-04-22,27204.351,0.193211740283751,1.109
"7470",2021-05-05,"GB00BMGR2916",722,14.2368240930869,5978.2,2021-04-22,27204.351,0.219751612526981,1.186
"7471",2021-05-26,"GB00BMGR2916",231.2,14.1793292265572,6209.4,2021-05-20,30298.1,0.20494354431466,1.189
"7472",2021-06-02,"GB00BMGR2916",366,14.1601642710472,6575.4,2021-05-20,30298.1,0.217023509725032,1.145
"7473",2021-06-23,"GB00BMGR2916",317,14.1026694045175,6892.4,2021-06-17,33416.85,0.20625522752743,1.095
"7474",2021-06-30,"GB00BMGR2916",601.6,14.0835044490075,7494,2021-06-17,33416.85,0.22425812127714,1.064
"7475",2021-07-07,"GB00BMGR2916",235.7,14.0643394934976,7729.7,2021-06-17,33416.85,0.231311449164119,1.06
"7476",2021-07-14,"GB00BMGR2916",227.6,14.0451745379877,7957.3,2021-06-17,33416.85,0.238122384365971,0.987
"7477",2021-07-21,"GB00BMGR2916",335,14.0260095824778,8292.3,2021-06-17,33416.85,0.248147267022475,0.868
"7478",2021-07-28,"GB00BMGR2916",244,14.0068446269678,8536.3,2021-06-17,33416.85,0.255448972599153,0.863
"7479",2021-08-04,"GB00BMGR2916",435,13.9876796714579,8971.3,2021-06-17,33416.85,0.268466357541181,0.829
"7480",2021-08-11,"GB00BMGR2916",560.7,13.968514715948,9532,2021-06-17,33416.85,0.285245317856112,0.846
"7481",2021-08-18,"GB00BMGR2916",11,13.9493497604381,9543,2021-06-17,33416.85,0.285574493107519,0.854
"7482",2021-08-25,"GB00BMGR2916",20,13.9301848049281,9563,2021-06-17,33416.85,0.286172993564624,0.826
"7483",2021-09-01,"GB00BMGR2916",0,13.9110198494182,9563,2021-06-17,33416.85,0.286172993564624,0.873
"7484",2021-09-08,"GB00BMGR2916",675,13.8918548939083,10238,2021-06-17,33416.85,0.306372383991908,0.908
"7485",2021-09-15,"GB00BMGR2916",551,13.8726899383984,10789,2021-06-17,33416.85,0.322861071585143,0.946
"7486",2021-09-22,"GB00BMGR2916",127.4,13.8535249828884,10916.4,2021-06-17,33416.85,0.326673519496901,0.995
"7487",2021-09-29,"GB00BMGR2916",225,13.8343600273785,11141.4,2021-06-17,33416.85,0.333406649639329,1.162
"7488",2021-10-06,"GB00BMGR2916",120,13.8151950718686,11261.4,2021-06-17,33416.85,0.336997652381957,1.236
"7489",2021-10-13,"GB00BMGR2916",0,13.7960301163587,11261.4,2021-06-17,33416.85,0.336997652381957,1.4
"7490",2021-10-20,"GB00BMGR2916",55,13.7768651608487,11316.4,2021-06-17,33416.85,0.338643528638995,1.309
"7491",2021-10-28,"GB00BMGR2916",340.3,13.7549623545517,11656.7,2021-06-17,33416.85,0.348827013916632,1.285
"7492",2021-11-03,"GB00BMGR2916",20,13.7385352498289,11676.7,2021-06-17,33416.85,0.349425514373737,1.187
"7493",2021-11-10,"GB00BMGR2916",242,13.719370294319,11918.7,2021-06-17,33416.85,0.356667369904704,1.013
"7494",2021-11-17,"GB00BMGR2916",318.6,13.700205338809,12237.3,2021-06-17,33416.85,0.366201482186382,1.138
"7495",2021-11-24,"GB00BMGR2916",544,13.6810403832991,12781.3,2021-06-17,33416.85,0.382480694619631,1.123
"7496",2021-12-01,"GB00BMGR2916",1079.3,13.6618754277892,13860.6,2021-06-17,33416.85,0.414778771787287,1.031
"7497",2021-12-08,"GB00BMGR2916",225,13.6427104722793,14085.6,2021-06-17,33416.85,0.421511901929715,0.895
"7498",2021-12-15,"GB00BMGR2916",5,13.6235455167693,14090.6,2021-06-17,33416.85,0.421661527043991,0.883
"7499",2020-11-09,"GB00BMGR2791",1010,3.22518822724162,1010,2020-10-28,7029.194,0.143686459642457,NA
"7500",2020-11-30,"GB00BMGR2791",1416.3,3.16769336071184,2426.3,2020-11-18,11091.693,0.218749292826623,NA
"7501",2021-01-04,"GB00BMGR2791",100.5,3.07186858316222,2526.8,2020-12-09,15121.065,0.167104631849675,NA
"7502",2021-01-11,"GB00BMGR2791",370,3.05270362765229,2896.8,2020-12-09,15121.065,0.191573807797268,NA
"7503",2020-12-09,"GB00BMGR2809",200,10.6392881587953,200,2020-12-03,6499.999,0.0307692355029593,0.375
"7504",2020-12-16,"GB00BMGR2809",435,10.6201232032854,635,2020-12-03,6499.999,0.0976923227218958,0.313
"7505",2021-01-13,"GB00BMGR2809",350,10.5434633812457,985,2021-01-07,10249.998,0.096097579726357,0.387
"7506",2021-01-20,"GB00BMGR2809",312,10.5242984257358,1297,2021-01-07,10249.998,0.126536610055924,0.369
"7507",2021-02-10,"GB00BMGR2809",236,10.466803559206,1533,2021-02-04,13392.998,0.114462796156619,0.559
"7508",2021-02-17,"GB00BMGR2809",120,10.4476386036961,1653,2021-02-04,13392.998,0.123422701922303,0.66
"7509",2021-02-24,"GB00BMGR2809",329,10.4284736481862,1982,2021-02-04,13392.998,0.147987776896554,0.782
"7510",2021-03-17,"GB00BMGR2809",1435,10.3709787816564,3417,2021-03-05,16830.498,0.203024295537779,0.907
"7511",2021-03-24,"GB00BMGR2809",1346,10.3518138261465,4763,2021-03-05,16830.498,0.282998162027054,0.931
"7512",2021-03-31,"GB00BMGR2809",0,10.3326488706366,4763,2021-03-05,16830.498,0.282998162027054,0.903
"7513",2021-04-21,"GB00BMGR2809",738,10.2751540041068,5501,2021-04-09,20267.998,0.271413091712363,0.868
"7514",2021-05-12,"GB00BMGR2809",973.7,10.217659137577,6474.7,2021-05-06,23017.998,0.281288581222398,0.904
"7515",2021-05-19,"GB00BMGR2809",370,10.1984941820671,6844.7,2021-05-06,23017.998,0.297362959193932,0.983
"7516",2021-06-09,"GB00BMGR2809",958.1,10.1409993155373,7802.8,2021-06-03,26455.497,0.294940594009631,0.931
"7517",2021-06-16,"GB00BMGR2809",488.4,10.1218343600274,8291.2,2021-06-03,26455.497,0.313401785647799,0.864
"7518",2021-06-23,"GB00BMGR2809",252.4,10.1026694045175,8543.6,2021-06-03,26455.497,0.322942335953847,0.886
"7519",2021-07-14,"GB00BMGR2809",335,10.0451745379877,8878.6,2021-07-07,29892.996,0.297012718296955,0.753
"7520",2021-07-21,"GB00BMGR2809",126.2,10.0260095824778,9004.8,2021-07-07,29892.996,0.301234443011333,0.657
"7521",2021-07-28,"GB00BMGR2809",50,10.0068446269678,9054.8,2021-07-07,29892.996,0.302907075624002,0.663
"7522",2021-08-18,"GB00BMGR2809",456,9.94934976043806,9510.8,2021-08-11,33330.495,0.285348297407524,0.661
"7523",2021-08-25,"GB00BMGR2809",840.8,9.93018480492813,10351.6,2021-08-11,33330.495,0.310574445414027,0.624
"7524",2021-09-01,"GB00BMGR2809",0,9.91101984941821,10351.6,2021-08-11,33330.495,0.310574445414027,0.672
"7525",2021-09-22,"GB00BMGR2809",660,9.85352498288843,11011.6,2021-09-16,36188.411,0.304285258614975,0.793
"7526",2021-09-29,"GB00BMGR2809",150,9.83436002737851,11161.6,2021-09-16,36188.411,0.308430231987804,0.951
"7527",2021-10-06,"GB00BMGR2809",533.6,9.81519507186858,11695.2,2021-09-16,36188.411,0.323175283932749,1.01
"7528",2021-10-28,"GB00BMGR2809",236,9.75496235455168,11931.2,2021-10-21,39000.911,0.305921059126029,1.107
"7529",2021-11-03,"GB00BMGR2809",185,9.73853524982888,12116.2,2021-10-21,39000.911,0.310664538066816,1.059
"7530",2021-11-10,"GB00BMGR2809",160.4,9.71937029431896,12276.6,2021-10-21,39000.911,0.314777262510612,0.854
"7531",2021-11-17,"GB00BMGR2809",30,9.70020533880903,12306.6,2021-10-21,39000.911,0.31554647531182,0.962
"7532",2021-11-24,"GB00BMGR2809",0,9.68104038329911,12306.6,2021-10-21,39000.911,0.31554647531182,0.932
"7533",2021-12-01,"GB00BMGR2809",0,9.66187542778919,12306.6,2021-10-21,39000.911,0.31554647531182,0.859
"7534",2021-12-08,"GB00BMGR2809",925.7,9.64271047227926,13232.3,2021-10-21,39000.911,0.339281818314449,0.731
"7535",2021-12-15,"GB00BMGR2809",400,9.62354551676934,13632.3,2021-10-21,39000.911,0.349537988997231,0.695
"7536",2021-01-26,"GB00BNNGP775",356,25.0130047912389,356,2021-01-20,6500,0.0547692307692308,NA
"7537",2021-02-02,"GB00BNNGP775",0,24.993839835729,356,2021-01-20,6500,0.0547692307692308,NA
"7538",2021-02-09,"GB00BNNGP775",300,24.974674880219,656,2021-01-20,6500,0.100923076923077,NA
"7539",2021-02-16,"GB00BNNGP775",131,24.9555099247091,787,2021-01-20,6500,0.121076923076923,NA
"7540",2021-02-23,"GB00BNNGP775",25,24.9363449691992,812,2021-01-20,6500,0.124923076923077,NA
"7541",2021-03-02,"GB00BNNGP775",35,24.9171800136893,847,2021-01-20,6500,0.130307692307692,NA
"7542",2021-03-09,"GB00BNNGP775",10,24.8980150581793,857,2021-01-20,6500,0.131846153846154,NA
"7543",2021-03-16,"GB00BNNGP775",418.7,24.8788501026694,1275.7,2021-01-20,6500,0.196261538461538,NA
"7544",2021-03-23,"GB00BNNGP775",530,24.8596851471595,1805.7,2021-01-20,6500,0.2778,NA
"7545",2021-03-30,"GB00BNNGP775",0,24.8405201916496,1805.7,2021-01-20,6500,0.2778,NA
"7546",2021-04-20,"GB00BNNGP775",382,24.7830253251198,2187.7,2021-04-08,8500,0.257376470588235,NA
"7547",2021-04-27,"GB00BNNGP775",48,24.7638603696099,2235.7,2021-04-08,8500,0.263023529411765,NA
"7548",2021-05-18,"GB00BNNGP775",294,24.7063655030801,2529.7,2021-05-06,10500,0.24092380952381,NA
"7549",2021-05-25,"GB00BNNGP775",132.7,24.6872005475702,2662.4,2021-05-06,10500,0.253561904761905,NA
"7550",2021-06-15,"GB00BNNGP775",7,24.6297056810404,2669.4,2021-06-03,13000,0.205338461538462,NA
"7551",2021-06-22,"GB00BNNGP775",125.6,24.6105407255305,2795,2021-06-03,13000,0.215,NA
"7552",2021-06-29,"GB00BNNGP775",947,24.5913757700205,3742,2021-06-03,13000,0.287846153846154,NA
"7553",2021-07-06,"GB00BNNGP775",95,24.5722108145106,3837,2021-06-03,13000,0.295153846153846,NA
"7554",2021-07-13,"GB00BNNGP775",50,24.5530458590007,3887,2021-06-03,13000,0.299,NA
"7555",2021-07-20,"GB00BNNGP775",15,24.5338809034908,3902,2021-06-03,13000,0.300153846153846,NA
"7556",2021-07-27,"GB00BNNGP775",105,24.5147159479808,4007,2021-06-03,13000,0.308230769230769,NA
"7557",2021-08-03,"GB00BNNGP775",330,24.4955509924709,4337,2021-06-03,13000,0.333615384615385,NA
"7558",2021-08-24,"GB00BNNGP775",138,24.4380561259411,4475,2021-08-18,15274.25,0.292976741902221,NA
"7559",2021-08-31,"GB00BNNGP775",55,24.4188911704312,4530,2021-08-18,15274.25,0.296577573366941,NA
"7560",2021-09-07,"GB00BNNGP775",268,24.3997262149213,4798,2021-08-18,15274.25,0.314123443049577,NA
"7561",2021-09-14,"GB00BNNGP775",281,24.3805612594114,5079,2021-08-18,15274.25,0.332520418351147,NA
"7562",2021-09-21,"GB00BNNGP775",50,24.3613963039014,5129,2021-08-18,15274.25,0.335793901500892,NA
"7563",2021-09-28,"GB00BNNGP775",9.4,24.3422313483915,5138.4,2021-08-18,15274.25,0.336409316333044,NA
