"","Dates","Tenor","OIS_YLD","GILT_YLD","ISIN","percent_of_freefloat","gilt_ois_spread","mat_sec"
"29893",2017-03-22,"15Y",1.173,1.533,"GB0004893086",0.558485931744176,0.36,"long"
"29894",2017-03-22,"20Y",1.268,1.689,"GB0032452392",0.266377375217022,0.421,"long"
"29895",2017-03-22,"30Y",1.282,1.755,"GB00BDCHBW80",0.0560040839901248,0.473,"long"
"29896",2017-03-22,"40Y",1.215,1.603,"GB00B54QLM75",0.372901754395338,0.388,"long"
"29897",2017-03-22,"50Y",1.16,1.599,"GB00BBJNQY21",0.0791851168929874,0.439,"long"
"29898",2017-03-23,"1Y",0.281,0.143,"GB00B8KP6M44",0.0832894514842354,-0.138,"untargeted_short"
"29899",2017-03-23,"2Y",0.37,0.156,"GB00BDV0F150",0.124736751536048,-0.214,"untargeted_short"
"29900",2017-03-23,"3Y",0.4562,0.294,"GB00BN65R198",0.18898860168619,-0.1622,"short"
"29901",2017-03-23,"4Y",0.54,0.366,"GB00BYY5F581",0.175061325228836,-0.174,"short"
"29902",2017-03-23,"5Y",0.621,0.636,"GB00BD0PCK97",0.143881058015752,0.015,"short"
"29903",2017-03-23,"6Y",0.699,0.73,"GB00B7Z53659",0.365147159961075,0.031,"short"
"29904",2017-03-23,"7Y",0.777,0.876,"GB00BHBFH458",0.424844629481179,0.099,"medium"
"29905",2017-03-23,"8Y",0.849,1.013,"GB00BTHH2R79",0.2453481173644,0.164,"medium"
"29906",2017-03-23,"10Y",0.989,1.229,"GB00B16NNR78",0.575188794645473,0.24,"medium"
"29907",2017-03-23,"15Y",1.225,1.585,"GB0004893086",0.558485931744176,0.36,"long"
"29908",2017-03-23,"20Y",1.317,1.74,"GB0032452392",0.266377375217022,0.423,"long"
"29909",2017-03-23,"30Y",1.33,1.804,"GB00BDCHBW80",0.0560040839901248,0.474,"long"
"29910",2017-03-23,"40Y",1.263,1.651,"GB00B54QLM75",0.372901754395338,0.388,"long"
"29911",2017-03-23,"50Y",1.208,1.647,"GB00BBJNQY21",0.0791851168929874,0.439,"long"
"29912",2017-03-24,"1Y",0.277,0.154,"GB00B8KP6M44",0.0832894514842354,-0.123,"untargeted_short"
"29913",2017-03-24,"2Y",0.363,0.169,"GB00BDV0F150",0.124736751536048,-0.194,"untargeted_short"
"29914",2017-03-24,"3Y",0.446,0.299,"GB00BN65R198",0.18898860168619,-0.147,"short"
"29915",2017-03-24,"4Y",0.525,0.368,"GB00BYY5F581",0.175061325228836,-0.157,"short"
"29916",2017-03-24,"5Y",0.6032,0.632,"GB00BD0PCK97",0.143881058015752,0.0288,"short"
"29917",2017-03-24,"6Y",0.68,0.718,"GB00B7Z53659",0.365147159961075,0.0379999999999999,"short"
"29918",2017-03-24,"7Y",0.756,0.855,"GB00BHBFH458",0.424844629481179,0.099,"medium"
"29919",2017-03-24,"8Y",0.829,0.983,"GB00BTHH2R79",0.2453481173644,0.154,"medium"
"29920",2017-03-24,"10Y",0.967,1.196,"GB00B16NNR78",0.575188794645473,0.229,"medium"
"29921",2017-03-24,"15Y",1.203,1.551,"GB0004893086",0.558485931744176,0.348,"long"
"29922",2017-03-24,"20Y",1.296,1.706,"GB0032452392",0.266377375217022,0.41,"long"
"29923",2017-03-24,"30Y",1.303,1.771,"GB00BDCHBW80",0.0560040839901248,0.468,"long"
"29924",2017-03-24,"40Y",1.241,1.634,"GB00B54QLM75",0.372901754395338,0.393,"long"
"29925",2017-03-24,"50Y",1.188,1.632,"GB00BBJNQY21",0.0791851168929874,0.444,"long"
"29926",2017-03-27,"1Y",0.277,0.153,"GB00B8KP6M44",0.0832894514842354,-0.124,"untargeted_short"
"29927",2017-03-27,"2Y",0.36,0.168,"GB00BDV0F150",0.124736751536048,-0.192,"untargeted_short"
"29928",2017-03-27,"3Y",0.4386,0.293,"GB00BN65R198",0.18898860168619,-0.1456,"short"
"29929",2017-03-27,"4Y",0.515,0.358,"GB00BYY5F581",0.175061325228836,-0.157,"short"
"29930",2017-03-27,"5Y",0.589,0.615,"GB00BD0PCK97",0.143881058015752,0.026,"short"
"29931",2017-03-27,"6Y",0.662,0.703,"GB00B7Z53659",0.365147159961075,0.0409999999999999,"short"
"29932",2017-03-27,"7Y",0.737,0.834,"GB00BHBFH458",0.424844629481179,0.097,"medium"
"29933",2017-03-27,"8Y",0.809,0.96,"GB00BTHH2R79",0.2453481173644,0.151,"medium"
"29934",2017-03-27,"10Y",0.944,1.167,"GB00B16NNR78",0.575188794645473,0.223,"medium"
"29935",2017-03-27,"15Y",1.179,1.525,"GB0004893086",0.558485931744176,0.346,"long"
"29936",2017-03-27,"20Y",1.273,1.68,"GB0032452392",0.266377375217022,0.407,"long"
"29937",2017-03-27,"30Y",1.282,1.748,"GB00BDCHBW80",0.0560040839901248,0.466,"long"
"29938",2017-03-27,"40Y",1.216,1.612,"GB00B54QLM75",0.372901754395338,0.396,"long"
"29939",2017-03-27,"50Y",1.162,1.61,"GB00BBJNQY21",0.0791851168929874,0.448,"long"
"29940",2017-03-28,"1Y",0.277,0.16,"GB00B8KP6M44",0.0832894514842354,-0.117,"untargeted_short"
"29941",2017-03-28,"2Y",0.365,0.177,"GB00BDV0F150",0.124736751536048,-0.188,"untargeted_short"
"29942",2017-03-28,"3Y",0.4435,0.306,"GB00BN65R198",0.18898860168619,-0.1375,"short"
"29943",2017-03-28,"4Y",0.526,0.378,"GB00BYY5F581",0.175061325228836,-0.148,"short"
"29944",2017-03-28,"5Y",0.607,0.626,"GB00BD0PCK97",0.143881058015752,0.019,"short"
"29945",2017-03-28,"6Y",0.689,0.729,"GB00B7Z53659",0.365147159961075,0.04,"short"
"29946",2017-03-28,"7Y",0.7615,0.864,"GB00BHBFH458",0.424844629481179,0.1025,"medium"
"29947",2017-03-28,"8Y",0.8345,0.994,"GB00BTHH2R79",0.2453481173644,0.1595,"medium"
"29948",2017-03-28,"10Y",0.9725,1.192,"GB00B16NNR78",0.575188794645473,0.2195,"medium"
"29949",2017-03-28,"15Y",1.211,1.547,"GB0004893086",0.558485931744176,0.336,"long"
"29950",2017-03-28,"20Y",1.304,1.704,"GB0032452392",0.266377375217022,0.4,"long"
"29951",2017-03-28,"30Y",1.315,1.774,"GB00BDCHBW80",0.0560040839901248,0.459,"long"
"29952",2017-03-28,"40Y",1.247,1.636,"GB00B54QLM75",0.372901754395338,0.389,"long"
"29953",2017-03-28,"50Y",1.193,1.635,"GB00BBJNQY21",0.0791851168929874,0.442,"long"
"29954",2017-03-29,"1Y",0.269,0.127,"GB00B8KP6M44",0.0832894514842354,-0.142,"untargeted_short"
"29955",2017-03-29,"2Y",0.345,0.141,"GB00BDV0F150",0.124736751536048,-0.204,"untargeted_short"
"29956",2017-03-29,"3Y",0.4174,0.273,"GB00BN65R198",0.18898860168619,-0.1444,"short"
"29957",2017-03-29,"4Y",0.495,0.352,"GB00BYY5F581",0.175061325228836,-0.143,"short"
"29958",2017-03-29,"5Y",0.571,0.598,"GB00BD0PCK97",0.143881058015752,0.027,"short"
"29959",2017-03-29,"6Y",0.6455,0.687,"GB00B7Z53659",0.365147159961075,0.0415000000000001,"short"
"29960",2017-03-29,"7Y",0.7195,0.823,"GB00BHBFH458",0.424844629481179,0.1035,"medium"
"29961",2017-03-29,"8Y",0.7871,0.948,"GB00BTHH2R79",0.2453481173644,0.1609,"medium"
"29962",2017-03-29,"10Y",0.9215,1.15,"GB00B16NNR78",0.575188794645473,0.2285,"medium"
"29963",2017-03-29,"15Y",1.157,1.508,"GB0004893086",0.558485931744176,0.351,"long"
"29964",2017-03-29,"20Y",1.251,1.669,"GB0032452392",0.266377375217022,0.418,"long"
"29965",2017-03-29,"30Y",1.265,1.744,"GB00BDCHBW80",0.0560040839901248,0.479,"long"
"29966",2017-03-29,"40Y",1.199,1.612,"GB00B54QLM75",0.372901754395338,0.413,"long"
"29967",2017-03-29,"50Y",1.145,1.612,"GB00BBJNQY21",0.0791851168929874,0.467,"long"
"29968",2017-03-30,"1Y",0.265,0.1,"GB00B8KP6M44",0.0832894514842354,-0.165,"untargeted_short"
"29969",2017-03-30,"2Y",0.337,0.108,"GB00BDV0F150",0.124736751536048,-0.229,"untargeted_short"
"29970",2017-03-30,"3Y",0.4059,0.229,"GB00BN65R198",0.18898860168619,-0.1769,"short"
"29971",2017-03-30,"4Y",0.477,0.309,"GB00BYY5F581",0.175061325228836,-0.168,"short"
"29972",2017-03-30,"5Y",0.5471,0.553,"GB00BD0PCK97",0.143881058015752,0.00590000000000002,"short"
"29973",2017-03-30,"6Y",0.6195,0.647,"GB00B7Z53659",0.365147159961075,0.0275,"short"
"29974",2017-03-30,"7Y",0.6895,0.787,"GB00BHBFH458",0.424844629481179,0.0975,"medium"
"29975",2017-03-30,"8Y",0.7615,0.914,"GB00BTHH2R79",0.2453481173644,0.1525,"medium"
"29976",2017-03-30,"10Y",0.8925,1.121,"GB00B16NNR78",0.575188794645473,0.2285,"medium"
"29977",2017-03-30,"15Y",1.132,1.48,"GB0004893086",0.558485931744176,0.348,"long"
"29978",2017-03-30,"20Y",1.227,1.64,"GB0032452392",0.266377375217022,0.413,"long"
"29979",2017-03-30,"30Y",1.245,1.715,"GB00BDCHBW80",0.0560040839901248,0.47,"long"
"29980",2017-03-30,"40Y",1.18,1.581,"GB00B54QLM75",0.372901754395338,0.401,"long"
"29981",2017-03-30,"50Y",1.125,1.58,"GB00BBJNQY21",0.0791851168929874,0.455,"long"
"29982",2017-03-31,"1Y",0.265,0.153,"GB00B8KP6M44",0.0832894514842354,-0.112,"untargeted_short"
"29983",2017-03-31,"2Y",0.336,0.125,"GB00BDV0F150",0.124736751536048,-0.211,"untargeted_short"
"29984",2017-03-31,"3Y",0.40715,0.234,"GB00BN65R198",0.18898860168619,-0.17315,"short"
"29985",2017-03-31,"4Y",0.478,0.317,"GB00BYY5F581",0.175061325228836,-0.161,"short"
"29986",2017-03-31,"5Y",0.549,0.56,"GB00BD0PCK97",0.143881058015752,0.011,"short"
"29987",2017-03-31,"6Y",0.6205,0.657,"GB00B7Z53659",0.365147159961075,0.0365,"short"
"29988",2017-03-31,"7Y",0.6955,0.8,"GB00BHBFH458",0.424844629481179,0.1045,"medium"
"29989",2017-03-31,"8Y",0.7691,0.932,"GB00BTHH2R79",0.2453481173644,0.1629,"medium"
"29990",2017-03-31,"10Y",0.9085,1.139,"GB00B16NNR78",0.575188794645473,0.2305,"medium"
"29991",2017-03-31,"15Y",1.146,1.493,"GB0004893086",0.558485931744176,0.347,"long"
"29992",2017-03-31,"20Y",1.239,1.653,"GB0032452392",0.266377375217022,0.414,"long"
"29993",2017-03-31,"30Y",1.251,1.727,"GB00BDCHBW80",0.0560040839901248,0.476,"long"
"29994",2017-03-31,"40Y",1.185,1.584,"GB00B54QLM75",0.372901754395338,0.399,"long"
"29995",2017-03-31,"50Y",1.13,1.583,"GB00BBJNQY21",0.0791851168929874,0.453,"long"
"29996",2017-04-03,"1Y",0.252,0.14,"GB00B8KP6M44",0.0832894514842354,-0.112,"untargeted_short"
"29997",2017-04-03,"2Y",0.302,0.122,"GB00BDV0F150",0.124736751536048,-0.18,"untargeted_short"
"29998",2017-04-03,"3Y",0.365,0.197,"GB00BN65R198",0.18898860168619,-0.168,"short"
"29999",2017-04-03,"4Y",0.4275,0.27,"GB00BYY5F581",0.175061325228836,-0.1575,"short"
"30000",2017-04-03,"5Y",0.495,0.506,"GB00BD0PCK97",0.143881058015752,0.011,"short"
"30001",2017-04-03,"6Y",0.562,0.602,"GB00B7Z53659",0.365147159961075,0.0399999999999999,"short"
"30002",2017-04-03,"7Y",0.6335,0.729,"GB00BHBFH458",0.424844629481179,0.0955,"medium"
"30003",2017-04-03,"8Y",0.7035,0.863,"GB00BTHH2R79",0.2453481173644,0.1595,"medium"
"30004",2017-04-03,"10Y",0.838,1.064,"GB00B16NNR78",0.575188794645473,0.226,"medium"
"30005",2017-04-03,"15Y",1.08,1.418,"GB0004893086",0.558485931744176,0.338,"long"
"30006",2017-04-03,"20Y",1.173,1.58,"GB0032452392",0.266377375217022,0.407,"long"
"30007",2017-04-03,"30Y",1.186,1.653,"GB00BDCHBW80",0.0560040839901248,0.467,"long"
"30008",2017-04-03,"40Y",1.12,1.507,"GB00B54QLM75",0.372901754395338,0.387,"long"
"30009",2017-04-03,"50Y",1.064,1.506,"GB00BBJNQY21",0.0791851168929874,0.442,"long"
"30010",2017-04-04,"1Y",0.2485,0.145,"GB00B8KP6M44",0.0832894514842354,-0.1035,"untargeted_short"
"30011",2017-04-04,"2Y",0.297,0.121,"GB00BDV0F150",0.124736751536048,-0.176,"untargeted_short"
"30012",2017-04-04,"3Y",0.356,0.216,"GB00BN65R198",0.18898860168619,-0.14,"short"
"30013",2017-04-04,"4Y",0.427,0.287,"GB00BYY5F581",0.175061325228836,-0.14,"short"
"30014",2017-04-04,"5Y",0.488,0.522,"GB00BD0PCK97",0.143881058015752,0.034,"short"
"30015",2017-04-04,"6Y",0.5525,0.604,"GB00B7Z53659",0.365147159961075,0.0515,"short"
"30016",2017-04-04,"7Y",0.6175,0.741,"GB00BHBFH458",0.424844629481179,0.1235,"medium"
"30017",2017-04-04,"8Y",0.6885,0.868,"GB00BTHH2R79",0.2453481173644,0.1795,"medium"
"30018",2017-04-04,"10Y",0.8255,1.067,"GB00B16NNR78",0.575188794645473,0.2415,"medium"
"30019",2017-04-04,"15Y",1.066,1.432,"GB0004893086",0.558485931744176,0.366,"long"
"30020",2017-04-04,"20Y",1.158,1.593,"GB0032452392",0.266377375217022,0.435,"long"
"30021",2017-04-04,"30Y",1.169,1.667,"GB00BDCHBW80",0.0560040839901248,0.498,"long"
"30022",2017-04-04,"40Y",1.1,1.53,"GB00B54QLM75",0.372901754395338,0.43,"long"
"30023",2017-04-04,"50Y",1.045,1.53,"GB00BBJNQY21",0.0791851168929874,0.485,"long"
"30024",2017-04-05,"1Y",0.248,0.138,"GB00B8KP6M44",0.0832894514842354,-0.11,"untargeted_short"
"30025",2017-04-05,"2Y",0.296,0.122,"GB00BDV0F150",0.124736751536048,-0.174,"untargeted_short"
"30026",2017-04-05,"3Y",0.3606,0.229,"GB00BN65R198",0.18898860168619,-0.1316,"short"
"30027",2017-04-05,"4Y",0.429,0.302,"GB00BYY5F581",0.175061325228836,-0.127,"short"
"30028",2017-04-05,"5Y",0.4997,0.547,"GB00BD0PCK97",0.143881058015752,0.0473000000000001,"short"
"30029",2017-04-05,"6Y",0.57,0.628,"GB00B7Z53659",0.365147159961075,0.0580000000000001,"short"
"30030",2017-04-05,"7Y",0.645,0.767,"GB00BHBFH458",0.424844629481179,0.122,"medium"
"30031",2017-04-05,"8Y",0.716,0.895,"GB00BTHH2R79",0.2453481173644,0.179,"medium"
"30032",2017-04-05,"10Y",0.856,1.092,"GB00B16NNR78",0.575188794645473,0.236,"medium"
"30033",2017-04-05,"15Y",1.095,1.457,"GB0004893086",0.558485931744176,0.362,"long"
"30034",2017-04-05,"20Y",1.186,1.619,"GB0032452392",0.266377375217022,0.433,"long"
"30035",2017-04-05,"30Y",1.194,1.697,"GB00BDCHBW80",0.0560040839901248,0.503,"long"
"30036",2017-04-05,"40Y",1.125,1.563,"GB00B54QLM75",0.372901754395338,0.438,"long"
"30037",2017-04-05,"50Y",1.072,1.563,"GB00BBJNQY21",0.0791851168929874,0.491,"long"
"30038",2017-04-06,"1Y",0.252,0.142,"GB00B8KP6M44",0.0832894514842354,-0.11,"untargeted_short"
"30039",2017-04-06,"2Y",0.308,0.13,"GB00BDV0F150",0.124736751536048,-0.178,"untargeted_short"
"30040",2017-04-06,"3Y",0.375,0.239,"GB00BN65R198",0.18898860168619,-0.136,"short"
"30041",2017-04-06,"4Y",0.4414,0.31,"GB00BYY5F581",0.175061325228836,-0.1314,"short"
"30042",2017-04-06,"5Y",0.5086,0.558,"GB00BD0PCK97",0.143881058015752,0.0494,"short"
"30043",2017-04-06,"6Y",0.578,0.639,"GB00B7Z53659",0.365147159961075,0.0610000000000001,"short"
"30044",2017-04-06,"7Y",0.649,0.778,"GB00BHBFH458",0.424844629481179,0.129,"medium"
"30045",2017-04-06,"8Y",0.718,0.905,"GB00BTHH2R79",0.2453481173644,0.187,"medium"
"30046",2017-04-06,"10Y",0.8525,1.099,"GB00B16NNR78",0.575188794645473,0.2465,"medium"
"30047",2017-04-06,"15Y",1.091,1.458,"GB0004893086",0.558485931744176,0.367,"long"
"30048",2017-04-06,"20Y",1.181,1.622,"GB0032452392",0.266377375217022,0.441,"long"
"30049",2017-04-06,"30Y",1.19,1.7,"GB00BDCHBW80",0.0560040839901248,0.51,"long"
"30050",2017-04-06,"40Y",1.12,1.568,"GB00B54QLM75",0.372901754395338,0.448,"long"
"30051",2017-04-06,"50Y",1.066,1.568,"GB00BBJNQY21",0.0791851168929874,0.502,"long"
"30052",2017-04-07,"1Y",0.246,0.118,"GB00B8KP6M44",0.0832894514842354,-0.128,"untargeted_short"
"30053",2017-04-07,"2Y",0.292,0.111,"GB00BDV0F150",0.124736751536048,-0.181,"untargeted_short"
"30054",2017-04-07,"3Y",0.348,0.216,"GB00BN65R198",0.18898860168619,-0.132,"short"
"30055",2017-04-07,"4Y",0.415,0.289,"GB00BYY5F581",0.175061325228836,-0.126,"short"
"30056",2017-04-07,"5Y",0.482,0.537,"GB00BD0PCK97",0.143881058015752,0.055,"short"
"30057",2017-04-07,"6Y",0.5525,0.62,"GB00B7Z53659",0.365147159961075,0.0675,"short"
"30058",2017-04-07,"7Y",0.6248,0.757,"GB00BHBFH458",0.424844629481179,0.1322,"medium"
"30059",2017-04-07,"8Y",0.695,0.878,"GB00BTHH2R79",0.2453481173644,0.183,"medium"
"30060",2017-04-07,"10Y",0.8365,1.075,"GB00B16NNR78",0.575188794645473,0.2385,"medium"
"30061",2017-04-07,"15Y",1.073,1.443,"GB0004893086",0.558485931744176,0.37,"long"
"30062",2017-04-07,"20Y",1.164,1.608,"GB0032452392",0.266377375217022,0.444,"long"
"30063",2017-04-07,"30Y",1.172,1.685,"GB00BDCHBW80",0.0560040839901248,0.513,"long"
"30064",2017-04-07,"40Y",1.104,1.553,"GB00B54QLM75",0.372901754395338,0.449,"long"
"30065",2017-04-07,"50Y",1.049,1.553,"GB00BBJNQY21",0.0791851168929874,0.504,"long"
"30066",2017-04-10,"1Y",0.242,0.082,"GB00B8KP6M44",0.0832894514842354,-0.16,"untargeted_short"
"30067",2017-04-10,"2Y",0.281,0.091,"GB00BDV0F150",0.124736751536048,-0.19,"untargeted_short"
"30068",2017-04-10,"3Y",0.3365,0.195,"GB00BN65R198",0.18898860168619,-0.1415,"short"
"30069",2017-04-10,"4Y",0.4006,0.273,"GB00BYY5F581",0.175061325228836,-0.1276,"short"
"30070",2017-04-10,"5Y",0.466,0.519,"GB00BD0PCK97",0.143881058015752,0.053,"short"
"30071",2017-04-10,"6Y",0.536,0.607,"GB00B7Z53659",0.365147159961075,0.071,"short"
"30072",2017-04-10,"7Y",0.6095,0.75,"GB00BHBFH458",0.424844629481179,0.1405,"medium"
"30073",2017-04-10,"8Y",0.6805,0.875,"GB00BTHH2R79",0.2453481173644,0.1945,"medium"
"30074",2017-04-10,"10Y",0.82,1.077,"GB00B16NNR78",0.575188794645473,0.257,"medium"
"30075",2017-04-10,"15Y",1.056,1.439,"GB0004893086",0.558485931744176,0.383,"long"
"30076",2017-04-10,"20Y",1.146,1.604,"GB0032452392",0.266377375217022,0.458,"long"
"30077",2017-04-10,"30Y",1.1505,1.679,"GB00BDCHBW80",0.0560040839901248,0.5285,"long"
"30078",2017-04-10,"40Y",1.085,1.545,"GB00B54QLM75",0.372901754395338,0.46,"long"
"30079",2017-04-10,"50Y",1.031,1.546,"GB00BBJNQY21",0.0791851168929874,0.515,"long"
"30080",2017-04-11,"1Y",0.24,0.082,"GB00B8KP6M44",0.0832894514842354,-0.158,"untargeted_short"
"30081",2017-04-11,"2Y",0.278,0.091,"GB00BDV0F150",0.124736751536048,-0.187,"untargeted_short"
"30082",2017-04-11,"3Y",0.327,0.185,"GB00BN65R198",0.18898860168619,-0.142,"short"
"30083",2017-04-11,"4Y",0.3856,0.259,"GB00BYY5F581",0.175061325228836,-0.1266,"short"
"30084",2017-04-11,"5Y",0.4468,0.496,"GB00BD0PCK97",0.143881058015752,0.0492,"short"
"30085",2017-04-11,"6Y",0.5185,0.585,"GB00B7Z53659",0.365147159961075,0.0665,"short"
"30086",2017-04-11,"7Y",0.591,0.725,"GB00BHBFH458",0.424844629481179,0.134,"medium"
"30087",2017-04-11,"8Y",0.6612,0.85,"GB00BTHH2R79",0.2453481173644,0.1888,"medium"
"30088",2017-04-11,"10Y",0.801,1.053,"GB00B16NNR78",0.575188794645473,0.252,"medium"
"30089",2017-04-11,"15Y",1.037,1.415,"GB0004893086",0.558485931744176,0.378,"long"
"30090",2017-04-11,"20Y",1.121,1.581,"GB0032452392",0.266377375217022,0.46,"long"
"30091",2017-04-11,"30Y",1.123,1.653,"GB00BDCHBW80",0.0560040839901248,0.53,"long"
"30092",2017-04-11,"40Y",1.056,1.516,"GB00B54QLM75",0.372901754395338,0.46,"long"
"30093",2017-04-11,"50Y",1.003,1.514,"GB00BBJNQY21",0.0791851168929874,0.511,"long"
"30094",2017-04-12,"1Y",0.234,0.086,"GB00B8KP6M44",0.0832894514842354,-0.148,"untargeted_short"
"30095",2017-04-12,"2Y",0.264,0.097,"GB00BDV0F150",0.124736751536048,-0.167,"untargeted_short"
"30096",2017-04-12,"3Y",0.313,0.188,"GB00BN65R198",0.18898860168619,-0.125,"short"
"30097",2017-04-12,"4Y",0.373,0.262,"GB00BYY5F581",0.175061325228836,-0.111,"short"
"30098",2017-04-12,"5Y",0.438,0.497,"GB00BD0PCK97",0.143881058015752,0.059,"short"
"30099",2017-04-12,"6Y",0.504,0.589,"GB00B7Z53659",0.365147159961075,0.085,"short"
"30100",2017-04-12,"7Y",0.578,0.724,"GB00BHBFH458",0.424844629481179,0.146,"medium"
"30101",2017-04-12,"8Y",0.65,0.849,"GB00BTHH2R79",0.2453481173644,0.199,"medium"
"30102",2017-04-12,"10Y",0.79,1.05,"GB00B16NNR78",0.575188794645473,0.26,"medium"
"30103",2017-04-12,"15Y",1.027,1.419,"GB0004893086",0.558485931744176,0.392,"long"
"30104",2017-04-12,"20Y",1.114,1.584,"GB0032452392",0.266377375217022,0.47,"long"
"30105",2017-04-12,"30Y",1.115,1.657,"GB00BDCHBW80",0.0560040839901248,0.542,"long"
"30106",2017-04-12,"40Y",1.051,1.514,"GB00B54QLM75",0.372901754395338,0.463,"long"
"30107",2017-04-12,"50Y",0.999,1.51,"GB00BBJNQY21",0.0791851168929874,0.511,"long"
"30108",2017-04-13,"1Y",0.229,0.095,"GB00B8KP6M44",0.0832894514842354,-0.134,"untargeted_short"
"30109",2017-04-13,"2Y",0.258,0.108,"GB00BDV0F150",0.124736751536048,-0.15,"untargeted_short"
"30110",2017-04-13,"3Y",0.312,0.198,"GB00BN65R198",0.18898860168619,-0.114,"short"
"30111",2017-04-13,"4Y",0.37,0.27,"GB00BYY5F581",0.175061325228836,-0.1,"short"
"30112",2017-04-13,"5Y",0.439,0.5,"GB00BD0PCK97",0.143881058015752,0.061,"short"
"30113",2017-04-13,"6Y",0.5055,0.591,"GB00B7Z53659",0.365147159961075,0.0855,"short"
"30114",2017-04-13,"7Y",0.58,0.72,"GB00BHBFH458",0.424844629481179,0.14,"medium"
"30115",2017-04-13,"8Y",0.6511,0.846,"GB00BTHH2R79",0.2453481173644,0.1949,"medium"
"30116",2017-04-13,"10Y",0.79,1.043,"GB00B16NNR78",0.575188794645473,0.253,"medium"
"30117",2017-04-13,"15Y",1.024,1.415,"GB0004893086",0.558485931744176,0.391,"long"
"30118",2017-04-13,"20Y",1.1145,1.583,"GB0032452392",0.266377375217022,0.4685,"long"
"30119",2017-04-13,"30Y",1.116,1.656,"GB00BDCHBW80",0.0560040839901248,0.54,"long"
"30120",2017-04-13,"40Y",1.052,1.512,"GB00B54QLM75",0.372901754395338,0.46,"long"
"30121",2017-04-13,"50Y",1,1.509,"GB00BBJNQY21",0.0791851168929874,0.509,"long"
"30122",2017-04-14,"1Y",0.229,0.096,"GB00B8KP6M44",0.0832894514842354,-0.133,"untargeted_short"
"30123",2017-04-14,"2Y",0.258,0.108,"GB00BDV0F150",0.124736751536048,-0.15,"untargeted_short"
"30124",2017-04-14,"3Y",0.312,0.198,"GB00BN65R198",0.18898860168619,-0.114,"short"
"30125",2017-04-14,"4Y",0.37,0.27,"GB00BYY5F581",0.175061325228836,-0.1,"short"
"30126",2017-04-14,"5Y",0.439,0.5,"GB00BD0PCK97",0.143881058015752,0.061,"short"
"30127",2017-04-14,"6Y",0.5055,0.592,"GB00B7Z53659",0.365147159961075,0.0865,"short"
"30128",2017-04-14,"7Y",0.58,0.72,"GB00BHBFH458",0.424844629481179,0.14,"medium"
"30129",2017-04-14,"8Y",0.6511,0.846,"GB00BTHH2R79",0.2453481173644,0.1949,"medium"
"30130",2017-04-14,"10Y",0.79,1.043,"GB00B16NNR78",0.575188794645473,0.253,"medium"
"30131",2017-04-14,"15Y",1.024,1.415,"GB0004893086",0.558485931744176,0.391,"long"
"30132",2017-04-14,"20Y",1.1145,1.583,"GB0032452392",0.266377375217022,0.4685,"long"
"30133",2017-04-14,"30Y",1.116,1.656,"GB00BDCHBW80",0.0560040839901248,0.54,"long"
"30134",2017-04-14,"40Y",1.052,1.512,"GB00B54QLM75",0.372901754395338,0.46,"long"
"30135",2017-04-14,"50Y",1,1.509,"GB00BBJNQY21",0.0791851168929874,0.509,"long"
"30136",2017-04-17,"1Y",0.229,0.096,"GB00B8KP6M44",0.0832894514842354,-0.133,"untargeted_short"
"30137",2017-04-17,"2Y",0.258,0.108,"GB00BDV0F150",0.124736751536048,-0.15,"untargeted_short"
"30138",2017-04-17,"3Y",0.312,0.198,"GB00BN65R198",0.18898860168619,-0.114,"short"
"30139",2017-04-17,"4Y",0.37,0.27,"GB00BYY5F581",0.175061325228836,-0.1,"short"
"30140",2017-04-17,"5Y",0.439,0.5,"GB00BD0PCK97",0.143881058015752,0.061,"short"
"30141",2017-04-17,"6Y",0.5055,0.592,"GB00B7Z53659",0.365147159961075,0.0865,"short"
"30142",2017-04-17,"7Y",0.58,0.72,"GB00BHBFH458",0.424844629481179,0.14,"medium"
"30143",2017-04-17,"8Y",0.6511,0.846,"GB00BTHH2R79",0.2453481173644,0.1949,"medium"
"30144",2017-04-17,"10Y",0.79,1.043,"GB00B16NNR78",0.575188794645473,0.253,"medium"
"30145",2017-04-17,"15Y",1.024,1.415,"GB0004893086",0.558485931744176,0.391,"long"
"30146",2017-04-17,"20Y",1.1145,1.583,"GB0032452392",0.266377375217022,0.4685,"long"
"30147",2017-04-17,"30Y",1.116,1.656,"GB00BDCHBW80",0.0560040839901248,0.54,"long"
"30148",2017-04-17,"40Y",1.052,1.512,"GB00B54QLM75",0.372901754395338,0.46,"long"
"30149",2017-04-17,"50Y",1,1.509,"GB00BBJNQY21",0.0791851168929874,0.509,"long"
"30150",2017-04-18,"1Y",0.23,0.08,"GB00B8KP6M44",0.0832894514842354,-0.15,"untargeted_short"
"30151",2017-04-18,"2Y",0.255,0.09,"GB00BDV0F150",0.124736751536048,-0.165,"untargeted_short"
"30152",2017-04-18,"3Y",0.2945,0.182,"GB00BN65R198",0.18898860168619,-0.1125,"short"
"30153",2017-04-18,"4Y",0.351,0.249,"GB00BYY5F581",0.175061325228836,-0.102,"short"
